i1,i2,i3,i4,label,template
3431,12840,20741,10902,0,1
20382,15872,23384,3390,0,1
3142,19604,8988,3954,0,1
7198,3116,12513,15248,1,1
18979,22996,24024,17685,1,6
15687,8909,434,7640,0,0
11099,12491,7068,24931,1,4
22685,1944,22907,16914,0,2
15189,9447,14469,18655,0,2
21910,24505,8793,10478,0,2
7995,3024,23175,11597,0,2
14999,6124,17433,22930,0,1
7119,16962,22308,14280,0,1
14848,12043,14033,14358,0,1
10905,12627,7252,10796,0,2
2304,22468,8270,7838,0,0
4574,22709,6645,22645,0,2
13844,11887,10704,16491,1,1
3280,22554,12007,3286,0,1
13556,16994,2236,3842,0,2
6867,23303,15847,10693,0,2
1013,19365,894,13323,1,1
13216,1255,8363,6023,1,5
4021,16741,15994,21655,1,6
9817,21542,6599,24855,0,1
8002,2099,16242,21712,0,0
1362,5554,10051,19495,0,1
16797,6056,7387,1470,1,5
626,22619,7216,17754,0,1
22745,15418,3308,6066,1,3
14647,21472,366,9336,0,1
4337,5871,9599,2676,0,1
480,6927,12547,7123,1,1
10568,7637,22365,5598,0,0
395,9162,13615,10080,1,2
289,138,19580,16825,0,0
5813,6858,12107,15639,0,2
24413,6891,9701,2327,0,2
14783,21472,8329,13146,0,1
22442,15875,22392,22595,1,1
24854,16233,14495,19748,0,0
1491,14301,19336,23331,0,1
18026,741,24713,6280,0,3
14765,19665,5838,2231,1,7
22490,5567,10645,18883,1,5
8118,19548,4182,6793,0,3
10772,11860,13271,21413,0,2
11115,1864,10151,18192,1,2
2212,17140,24809,21738,1,5
5959,2961,8075,11731,0,1
9593,7336,13362,5297,0,1
3471,15811,24071,10507,1,5
20299,23601,22154,13009,1,2
7056,11508,2508,11206,1,5
13919,17330,10250,10133,1,1
4605,13277,20245,13862,0,0
2747,17271,631,24758,0,3
9320,12738,22438,12500,0,0
20517,4777,11712,22840,1,5
1554,5962,22319,19982,0,3
18765,11196,9932,10275,0,2
9646,19801,4833,1486,0,0
23434,19254,3508,6363,0,0
12508,4321,3679,13934,0,3
1138,9965,15033,18825,1,6
22083,11382,22368,12066,0,3
16910,13152,12853,23263,1,6
24184,17415,15246,16677,1,6
8366,15024,14374,22496,1,2
22193,6689,8181,23604,0,2
24078,14502,5465,4792,1,1
17704,14798,50,2368,0,2
5859,11950,13500,2733,1,5
4650,23515,12433,5225,1,1
11419,2662,12242,3031,0,0
23297,16745,13830,5112,0,2
3028,11844,13070,1879,0,2
6264,5198,6780,14789,0,1
15572,20631,4638,23126,0,2
22613,2006,10524,11993,1,5
8738,3257,17398,14245,0,1
6999,11358,13268,13363,0,1
18794,793,5104,11226,1,5
57,201,11089,24507,0,1
20083,16385,12945,24421,0,1
6146,24980,15114,17174,1,5
17062,3064,10954,5385,0,2
422,16669,18246,16100,0,1
4196,19327,15990,12794,0,1
22806,14900,357,18490,0,2
22474,13514,2968,10283,0,2
18934,21722,815,8126,1,1
5113,24886,913,13321,0,2
399,6656,6415,11878,0,1
7039,17396,24994,5136,0,2
7970,785,20835,11883,1,2
16345,7261,7665,17859,0,2
2315,21245,13037,2041,0,1
24913,1646,11460,1526,0,2
6653,5626,1846,16225,0,3
19340,8454,21973,2196,1,4
10247,11472,6483,4976,1,5
12091,6697,11842,20380,0,2
19745,24567,6996,19058,1,2
21113,20681,10630,2249,1,6
23552,4577,21807,10927,0,1
16212,22776,12456,13386,0,2
5935,14682,1737,10861,0,1
9686,21801,16993,17635,1,5
7912,17667,14544,9427,1,6
23400,16943,10363,13421,1,5
2081,16530,23599,24753,1,6
4613,5796,4897,445,0,2
19983,22099,20595,13528,0,1
11586,14659,4447,2668,0,2
8061,7066,3986,14370,0,0
24768,6318,16740,4543,1,6
2866,23870,21916,19618,0,2
12624,24550,769,18206,1,5
11841,19279,24734,4223,0,0
1554,23556,24052,4333,0,3
12805,20625,24832,19319,0,2
15860,5065,19504,16316,0,2
13551,144,17183,19799,0,2
5730,3465,15595,7893,0,2
16079,14038,1196,10149,1,6
19016,23914,291,17814,1,5
2673,16792,343,7452,0,1
24494,22530,15032,13692,0,2
12296,3702,16014,23168,1,5
19385,10311,23982,14283,0,2
13492,5605,5755,8014,0,3
18011,12517,13205,11718,0,1
18214,13010,17542,20663,0,2
17223,5343,20884,6576,0,1
21977,3545,11206,19918,0,1
11330,11234,10814,1949,1,5
20385,7703,14625,5612,0,0
1401,7550,962,7619,0,0
6305,12090,2383,21256,1,5
12965,5337,8533,16809,0,1
103,12393,17128,21348,0,2
13491,15167,20835,22249,1,6
23350,18999,12287,22485,1,5
11665,24202,13264,480,0,2
22727,15300,8105,9765,0,3
7595,5359,15380,1358,0,1
19160,22892,13955,14219,0,1
23772,7550,20294,11605,1,2
8523,19929,13699,823,0,1
14198,19756,20227,15372,1,4
7696,9327,5805,6398,0,1
10697,5750,22366,2049,0,1
927,15814,22916,5784,0,3
12802,10812,5327,11236,0,1
23332,21948,8220,11534,0,0
18821,6391,15563,18657,1,5
10027,13822,17588,19883,0,2
18504,8839,5011,21006,1,7
1401,4160,13959,22619,0,2
9256,24416,18684,7152,0,2
17194,4511,995,20842,0,2
14332,14636,14231,1319,0,1
140,18351,9746,11799,0,1
17335,6096,10894,4940,1,4
20904,3834,24176,19349,0,1
11870,13811,13436,12402,0,1
8602,3289,2873,22059,0,1
1391,23516,21062,20601,1,6
12094,16805,15990,4069,1,4
17201,24045,19597,21061,0,2
20062,20090,7458,1322,0,1
19557,23075,183,8045,0,1
17636,7510,20788,1777,1,1
11244,11149,15700,19445,0,1
8481,20562,7380,14262,1,5
3825,15273,22035,5810,1,5
9543,17341,3377,1774,1,4
15708,12464,5001,24746,1,2
18634,4503,12193,22983,1,1
7661,14763,16679,14370,0,0
92,12506,18486,150,0,2
16682,824,13512,21845,1,5
20739,1448,5806,3930,1,6
18893,11212,13061,5666,0,2
6948,16709,7608,5215,0,0
13113,5860,1483,15097,0,3
20909,4295,6516,6130,1,5
571,23157,21890,21484,0,2
24134,8657,10647,214,1,6
18171,4077,5456,10723,1,5
11652,11417,16682,9923,0,1
3093,7370,5953,21648,0,2
22617,22734,556,18463,0,1
17555,7379,23868,2830,0,0
21410,13120,5900,22594,0,1
24784,19642,10303,9502,0,0
23725,4342,384,17363,1,6
21805,19749,19589,23759,0,2
7017,23091,3037,7310,1,4
16843,4646,14601,18788,0,1
121,19347,21406,5743,0,1
242,7476,23642,19372,1,5
11694,21610,12713,22700,0,1
22330,22563,4910,17669,0,1
22740,2018,11690,6324,1,2
4787,18249,5897,10259,1,6
5766,11892,4974,24410,1,4
9653,12470,17248,19437,0,3
15152,24370,980,24185,0,2
14936,12407,13474,19345,0,0
9664,18946,1531,15609,0,3
14305,578,6983,1248,0,2
7443,14770,23963,6158,1,6
15748,11116,9196,8619,1,4
15713,12794,12671,19849,0,1
22627,8761,13809,19112,1,6
14987,20260,9445,16407,0,1
8996,4094,904,5810,0,2
6308,8891,7224,24724,1,5
11314,22775,22337,22622,1,5
13552,20885,6415,17564,0,2
3439,10500,4275,17977,1,5
7650,5689,21297,10056,0,1
21048,5412,10354,23283,0,1
16880,18055,6000,8759,0,1
12805,19195,12553,1925,0,1
10845,3062,2015,11366,0,1
17927,4113,689,4291,0,2
14067,23658,7896,21196,0,1
1525,21667,5294,7992,0,2
13631,12881,6868,23762,0,1
15143,12186,16137,3323,0,1
11043,5447,8808,1686,0,1
5336,2924,9547,4869,1,6
11310,5803,3148,23805,0,2
13630,19977,17379,17368,0,2
8477,14857,16239,13796,0,3
9691,24673,17053,2375,0,2
21393,668,8418,19863,1,5
6266,23329,15765,17810,1,5
12802,19735,12291,6577,0,3
8809,20379,6154,8586,1,1
10932,523,8421,8297,0,3
21191,406,12330,23856,0,3
18435,4819,24878,4140,0,1
8161,6230,23302,19493,0,1
11025,15235,22876,10364,1,6
4703,19076,11231,10313,0,1
20810,13153,14848,15272,1,5
13970,8138,54,18362,0,0
9776,11711,12989,18827,0,1
11924,6975,13731,12127,0,1
4568,12011,6527,21437,1,4
14273,13206,21878,4153,1,5
9946,16089,23003,15631,0,2
256,18952,909,7141,0,1
1089,13022,4383,22460,0,3
17186,10988,9122,12760,0,2
24996,22693,13521,13815,0,2
12809,15779,18022,10452,0,2
17283,12385,5343,3446,0,1
11389,4465,20910,18745,0,2
13860,20543,12865,1618,1,5
12162,24633,19203,13076,0,3
13749,22720,13580,9293,0,2
1554,7016,481,15995,0,2
22673,13050,12807,20580,0,3
17365,10732,5930,9818,0,1
760,8634,10534,1956,1,5
3173,15046,14087,11860,1,5
6515,20501,12576,4561,1,5
1308,19776,24247,115,1,1
15605,2826,578,1762,0,1
15516,17863,19821,7879,0,1
10257,10826,18794,21682,1,5
9996,24825,15767,5892,0,3
22181,23100,18413,4966,0,1
14076,5431,14183,20391,0,1
24925,5891,9905,20378,0,1
24669,4279,2065,4117,0,3
4479,7935,24599,21182,0,1
4017,24063,21671,4770,0,2
6152,7489,365,1181,0,3
23536,2718,14136,20435,0,0
17410,13083,6731,17733,0,2
17283,16558,22085,9900,0,2
3730,11037,6889,9506,1,1
6396,18208,10176,21148,1,7
5698,550,19343,7790,0,1
7143,24261,8448,16431,1,1
15410,24163,12389,5620,0,0
3518,8121,15928,5526,1,6
10318,10890,8811,1383,0,1
11516,16048,2654,562,1,6
3540,16383,20179,9559,1,2
13062,5167,21975,2305,0,1
17638,24145,445,19105,1,6
5320,23817,6477,7229,0,1
13212,10769,21783,16939,1,1
21476,10049,8707,22307,1,6
22528,2085,18093,17740,0,1
2404,3777,15365,7177,0,2
3537,8975,14189,13823,1,6
2437,12979,10924,20140,1,6
4330,12001,3718,1405,0,3
15613,4355,18748,15290,1,5
15210,4240,18494,23810,0,2
24925,23573,6364,16729,1,7
16768,16223,20755,22128,0,1
15510,23302,21794,17234,0,0
17134,1158,21506,18717,1,6
17402,5593,11298,9720,0,1
772,23477,11299,16344,0,2
20914,11599,23347,15102,0,0
18449,5699,15647,6433,0,2
13460,4647,15151,13282,1,5
16985,13270,17741,18161,0,1
3296,12778,195,17157,0,3
22370,13168,15312,3629,0,1
908,24357,8213,13774,0,3
7745,14329,14638,10152,0,2
7107,6133,9522,21257,0,1
14888,5465,16624,14386,0,0
9642,6672,11901,16383,1,6
2059,17101,8163,19705,1,5
18778,2192,9310,903,0,3
22866,22640,24171,18888,0,1
20263,5074,17020,1120,1,2
15446,4664,514,17770,1,5
10727,3050,13437,24198,1,6
9585,21753,2531,19187,1,4
12229,126,24427,1689,0,1
24927,12924,4680,22736,0,2
5930,17798,21257,24889,1,2
5310,8381,19752,11301,0,0
9674,8134,16871,7437,1,2
12361,9959,7667,17166,0,1
3368,19010,1237,22732,0,2
2404,7847,18215,12788,0,1
76,6740,19190,19736,1,7
2493,13358,15265,14600,0,1
22601,19405,4094,15540,0,3
14220,17626,17016,20529,1,5
6654,14430,23245,8444,0,2
14723,3,16968,12745,0,2
21957,8866,18966,6238,1,6
19523,24520,4913,15039,0,1
20228,1171,5103,1772,0,2
4849,19702,3495,24241,0,2
4524,21652,7380,945,1,1
22643,4621,12494,20147,0,2
18201,8997,22204,7522,1,1
19898,19667,12371,21982,1,6
14623,17116,17282,23196,1,1
21443,16060,13323,21691,0,2
18080,22710,16680,17020,0,1
13734,12906,19478,16107,1,2
993,4468,14189,804,1,5
20701,1185,1762,2256,0,2
17781,2966,21988,7399,1,4
4955,17167,19507,14860,0,3
8907,24311,18207,14789,0,0
23757,23548,10133,13897,1,2
1279,22422,8385,18925,0,0
13522,6431,22807,6877,1,6
14659,15926,12738,8231,0,1
9751,21390,8067,12762,0,3
15620,24234,3395,19966,1,5
18744,12051,17065,22045,0,1
11904,19707,16122,5281,1,3
9400,18633,7654,8707,1,5
16495,12652,8415,29,0,3
9556,6,21821,12357,0,2
3068,18862,7365,7809,0,3
18885,17326,11643,9655,0,1
21351,17928,8733,5347,1,6
21833,16643,3065,14504,0,2
8617,5102,19089,1442,1,2
8228,510,2101,10775,0,2
14462,1275,21785,746,1,6
12337,1259,5678,14471,0,2
19428,20482,10733,13881,0,1
4244,635,5791,23457,1,5
15758,22631,19794,13446,1,1
10310,21839,11445,12801,0,1
22278,5897,19179,13585,1,3
6539,16895,3288,2186,0,0
3820,16144,222,7649,0,3
5634,12406,1099,8393,0,1
8540,12456,9052,23153,0,1
11910,23202,22289,13705,0,2
749,15609,19420,18964,1,5
16667,22652,13649,19240,0,2
10873,1345,23772,17535,0,1
15393,19301,1190,14264,1,5
1516,1445,7852,20201,0,0
4835,11878,841,23951,1,6
23722,24326,11369,9728,0,2
20616,6440,13634,17064,0,2
3127,1681,24493,5724,0,0
23822,24244,19834,316,0,0
5079,3799,11090,16877,1,6
6844,13628,170,23728,0,0
2808,21934,6514,17099,1,6
12965,13867,7369,23561,0,1
11210,18447,12939,19702,1,6
6220,7509,17111,10456,0,3
16894,19794,16082,5221,0,0
8024,22405,15138,14890,1,6
44,6158,6930,14427,0,3
573,8680,21737,6082,0,1
6490,21207,2273,6583,0,2
11497,15939,2568,19798,0,1
18737,7690,16924,16863,0,1
204,6845,13290,9516,1,6
3825,1703,23605,17708,1,6
4184,7298,4413,24193,1,6
4788,17683,14412,18065,1,1
22716,15846,11766,1469,0,1
4073,3243,1486,10493,0,2
6211,23926,2604,23450,0,2
17771,13725,15231,2916,1,6
15177,17165,23782,3040,0,2
5378,18497,11379,20621,0,1
24619,22244,365,11717,0,3
8159,23919,24539,10994,0,1
17586,16030,10246,1038,1,2
6409,3970,7143,16512,0,2
19549,12648,7462,9362,1,2
18794,15951,20610,11366,0,1
15446,20174,15126,8396,0,2
22821,19456,13160,14557,1,6
11713,14164,21621,22964,1,5
9314,6030,946,15101,0,2
22950,20192,9419,4804,0,2
17256,4306,16342,16814,0,1
7349,18500,22817,22258,0,3
23092,8817,22903,24683,0,0
11100,15715,8637,20027,0,2
7726,15742,7392,6561,0,0
23195,10853,9178,23819,1,5
2442,6691,4836,20348,1,5
9995,21393,12239,8935,0,1
13176,7251,21012,11985,0,1
11910,6740,4833,8449,1,6
18944,986,21348,4442,1,5
20839,4097,5285,17044,1,6
12193,5572,14218,8415,0,1
12370,15274,11835,16134,0,2
7278,4331,17570,12659,0,2
18107,906,10383,13692,1,4
407,1985,2743,7059,0,1
7039,4058,14782,13215,0,2
4174,4377,2972,939,1,1
1951,22103,17431,23034,0,2
660,12113,16877,5616,1,6
15342,1397,553,3372,1,6
24516,1929,6452,14712,1,5
7641,13430,3329,10626,1,5
19528,12088,22893,18184,1,7
21615,3213,20897,2295,0,1
19133,19209,14051,7200,0,2
13166,13450,9673,12815,0,1
2171,6034,11786,10387,1,2
24703,13565,7296,21775,1,2
18407,6638,38,5081,0,1
4742,8244,20389,8840,0,1
14243,14719,2743,9641,0,1
22679,160,10117,7712,0,1
1258,21915,12724,20152,1,1
46,2087,23641,2940,1,6
14478,18792,9714,8380,0,1
4443,15341,19455,8479,1,2
19281,10657,20907,599,1,6
23310,16342,17874,16651,0,0
18725,14823,24835,14301,0,3
11518,18050,14847,17456,0,0
5998,5265,15215,884,0,1
6773,13656,8557,7949,0,1
6552,2734,16840,15874,0,1
9794,13012,6968,15145,0,2
1,18797,8270,10294,0,1
2257,24323,13705,14195,0,2
4742,19466,8445,11783,0,2
11578,13405,19519,1051,1,1
16006,9741,13254,9788,1,4
24007,5233,5675,19968,1,7
24783,7643,16722,4442,0,3
18439,9600,10855,7180,0,2
11304,415,10571,19410,0,2
12699,21081,13013,21036,1,1
15907,24500,10651,13810,0,0
17462,13877,24599,15679,0,2
15210,19069,5375,18463,0,3
111,14743,7832,771,1,7
14888,251,11450,17445,1,5
443,12606,6950,11977,1,1
6580,8940,6232,10113,0,2
17799,18514,1949,9923,0,3
19268,14375,20857,17617,1,2
24464,4305,16779,19733,0,2
15232,11115,317,15857,0,1
844,5098,23858,22178,0,2
12599,5884,23757,7841,0,1
7871,12014,22238,1042,0,2
15387,4044,6853,22711,0,3
22226,23327,4061,4476,0,1
11920,8747,21605,1103,0,2
3072,8891,9587,9837,1,2
11146,6214,3119,1095,0,1
3597,3595,2647,15931,0,2
9739,12350,14493,5182,0,1
2167,3920,2355,16566,1,6
11631,14904,5236,7979,1,5
2684,18609,17579,17426,1,6
16781,2514,11732,12633,1,1
4757,8521,10881,17384,0,2
15013,5608,1581,18822,1,3
23902,21973,19324,3854,1,5
8185,19212,23138,3495,1,1
21191,15129,4698,8201,0,2
18715,15710,16121,168,1,6
8592,8521,22332,22350,0,1
20099,24775,3622,19293,0,1
22786,3372,2148,11896,0,2
21795,17926,9805,24396,0,1
2957,1887,21316,11581,1,1
22690,13996,20269,10135,0,0
826,9592,12587,10997,0,1
9317,4185,19297,3570,1,1
10520,22780,18606,13774,0,2
6943,22878,18615,623,0,2
24156,16520,15728,12570,0,1
18447,5397,2238,22937,1,5
4979,8194,15794,14298,0,2
9939,3733,7712,11718,1,4
1938,17780,2823,2997,0,1
6036,16041,18718,15460,1,6
4212,22214,18133,21531,1,3
12531,19724,6659,324,0,1
11000,13337,4283,825,0,2
11017,3336,23626,17016,0,2
23368,9877,7329,11495,1,2
6998,20157,10046,2379,0,1
10485,20062,20670,8684,0,0
12144,4261,7042,1451,1,1
9916,4862,9810,17396,0,1
8524,21248,12837,8659,1,6
1295,14409,21261,18723,0,1
22386,22414,23192,10727,1,5
24754,612,6997,6728,0,1
4250,6668,15475,14715,0,2
14371,20453,7009,16900,0,1
18741,19753,11220,9185,1,2
15949,2911,21291,12819,1,2
14075,4863,19642,22134,1,5
23878,9959,2690,3803,0,0
2812,9142,7998,17270,0,1
20940,14619,11211,2656,1,2
7030,3585,1786,4447,1,5
19754,15300,5138,18929,0,0
11168,11522,13457,13203,0,0
14648,8657,10498,11735,0,3
21083,23889,14557,12812,0,3
5710,11437,24974,23846,1,2
24839,5995,22266,5200,1,1
18306,4232,15657,1784,1,4
13960,4644,17528,4109,0,2
1287,7089,1777,9584,0,2
6857,5188,13048,15360,1,6
24962,18563,21242,18095,1,6
17405,7763,290,5448,0,0
18307,2429,7572,23947,1,3
4196,11931,17246,21427,1,5
19739,18736,20979,12168,0,1
15435,12004,22276,23602,0,2
13648,174,906,22648,1,1
1396,10113,16263,2749,0,1
24291,24382,22294,3954,1,2
23556,16646,19231,24246,0,1
12133,13270,6341,21274,0,2
5505,10015,10835,8683,0,2
24976,8568,24399,2194,0,1
21323,13063,4873,4242,1,6
3336,14222,23172,4623,0,1
779,21005,14656,7739,1,6
9048,8285,10490,6944,0,1
20279,818,12521,10364,0,2
2108,22882,12102,13921,1,2
23730,12957,4570,21327,0,1
20751,14194,6803,17988,0,1
20769,22600,22374,14770,0,2
833,14878,21787,17449,0,1
20513,98,3506,2095,0,2
7216,13518,3260,13947,0,2
9813,18487,8498,21127,0,0
23642,5156,21442,8344,1,5
6977,19028,18072,8197,1,6
17301,22766,8185,12093,0,1
24549,890,15182,11606,0,3
18875,7061,3449,13756,0,1
9751,2135,325,20264,0,3
16352,17437,16427,22241,0,0
21595,7544,16049,15863,1,5
11734,24216,12410,21365,0,1
15905,23870,11353,8566,0,2
8261,20608,8834,19425,1,5
24738,9302,22194,21253,1,4
3134,13213,8235,8086,0,2
17752,8547,19741,2838,0,3
18601,2898,2460,6443,1,6
17666,17604,7443,18009,0,1
9784,8854,18693,14909,1,5
5188,13205,16983,12854,1,2
18979,9416,11957,2968,0,0
12763,5120,17056,16871,1,6
15384,1308,23,7291,0,3
13516,5773,2234,843,1,4
17350,5860,1057,6195,1,6
16078,21164,10088,23762,0,1
17353,22103,23101,24515,0,1
10368,9444,1910,21444,0,2
20036,6491,11999,12279,0,1
13582,672,10536,9636,0,2
5126,602,9240,11932,1,2
7850,16894,643,17887,0,1
22487,24392,20976,11608,0,1
24714,10639,9814,1486,1,1
6152,3217,11854,7310,0,0
10549,19074,15596,3561,0,2
24893,11335,862,2643,1,1
23128,11088,20172,15407,1,6
16667,21924,14976,12244,1,5
17090,19678,10872,936,1,4
14119,8403,19343,3761,0,1
16916,12991,14666,24054,0,2
3347,6546,815,15303,0,0
12479,13113,19051,24149,0,2
24795,405,3473,19386,1,5
12754,20890,18243,10782,0,1
16727,12817,17579,10828,0,2
23453,17465,21202,24004,0,2
6715,21719,24905,13201,0,1
17033,20731,19520,11733,0,2
9858,5285,605,6148,1,5
594,23974,22433,9831,0,3
2099,9266,22898,21872,1,2
10969,6256,14063,17166,1,5
3839,19941,23953,17687,1,6
3233,1543,21981,876,0,1
18390,19599,19,12944,1,5
470,11215,13964,5018,0,1
12105,5852,7276,3351,0,1
22588,16918,5676,8216,0,0
11116,3755,15378,1959,0,2
10231,5482,12690,24867,0,2
22544,9074,9169,20663,0,3
11870,14519,24238,4306,0,1
10572,22704,13952,23052,1,6
3623,13917,6958,10187,0,2
24682,16845,2176,21178,1,4
4320,15607,9943,920,1,6
23904,16134,19910,10826,0,1
22314,23543,940,16353,0,0
17703,13982,13903,17777,1,6
1001,1489,18080,1704,1,5
22391,10379,18163,4279,0,2
18535,17824,18416,15130,0,1
18409,15110,10135,7924,1,6
22508,21523,10072,14979,0,1
9425,6478,15101,20831,0,1
20971,17835,3647,2701,0,1
10795,14496,11911,22555,1,5
19252,14651,7315,9788,1,6
21345,10981,20172,1031,1,6
1229,15969,3307,7070,1,6
13493,12623,9917,22773,1,5
14705,19654,7284,24606,0,0
7077,14072,9931,21148,0,1
11147,14049,23879,17342,1,1
11247,24445,19251,7994,1,5
16511,14683,23406,16218,0,1
19808,13526,19082,24182,0,0
8012,12354,11911,18104,0,1
15775,6130,22180,14600,0,1
7602,16050,5183,197,1,2
6428,17495,8464,1120,0,0
8622,5681,16407,10011,1,5
5986,23140,85,14916,1,2
3280,19153,18391,18880,0,1
22221,19242,15111,20303,0,1
5771,1116,2709,16354,1,6
6473,19344,18651,19202,0,1
14659,18125,20169,4413,0,1
400,6528,16313,1324,0,2
21240,16652,16118,11498,0,0
1994,18406,21648,23534,0,3
18993,17264,24406,9398,0,2
12067,8193,16786,23772,1,6
4648,9803,23788,1970,0,1
17460,18770,10906,16252,0,3
10259,24048,14737,20533,1,4
11790,9276,1409,18188,0,3
15233,9335,17693,14526,0,2
13587,19566,2693,17612,0,1
8767,21064,16129,16574,1,6
3887,6916,16425,15178,1,1
17914,6602,10298,16169,1,5
23295,6182,21080,15465,0,2
15515,19607,19348,21463,0,1
1366,11046,23647,21094,1,2
5569,17958,5968,13466,0,1
19377,7354,13225,14947,1,6
9573,19799,14264,20269,1,6
13556,2996,17509,9796,1,1
16809,20796,2461,4929,1,2
24927,15273,2222,13803,0,1
15386,11613,7984,23890,0,0
11166,16026,13514,21379,0,1
765,16385,2118,6049,1,6
3837,9052,24987,1698,0,2
9139,4179,22007,4413,0,1
10163,12120,3251,6297,0,3
10608,10074,3812,21294,1,2
4245,11097,24493,8626,1,6
13135,1229,14631,23767,0,1
751,6131,22739,16881,0,2
22517,23978,8145,23509,1,5
24961,22224,9297,20887,0,2
11320,17357,20462,11948,0,1
8832,23979,4462,18059,1,7
15905,14718,21649,21582,1,5
9762,23836,16512,7260,1,2
18376,16335,22629,5150,0,1
723,5799,12341,3351,0,1
4854,7404,16320,9724,1,1
8189,7828,966,4446,1,5
2590,15764,5891,23920,0,2
7637,19456,10986,18353,1,1
2329,8967,22094,6618,1,6
4435,24870,13580,15623,0,3
8702,4142,2682,2400,0,1
14552,3862,14072,6118,0,1
4341,716,24414,6228,0,1
19068,15791,13055,21627,0,0
6555,11486,3530,5469,1,5
8776,7625,24763,14375,1,6
21317,14752,22480,23050,1,5
16282,19314,21975,19446,1,6
5082,12635,4428,7418,1,5
9996,14781,21844,13089,0,1
10414,12069,4919,9791,0,3
15530,23797,329,7570,1,2
5315,4679,7276,9002,0,3
24818,3175,8314,18303,1,5
15340,14520,16600,16114,0,1
23332,10421,19784,401,0,0
24344,23515,16504,1584,0,1
23016,786,20371,22772,0,1
9544,4571,11772,11730,1,4
3920,12435,19024,10690,0,1
12612,2943,7554,16942,1,5
12440,3752,15298,18527,1,5
9501,3853,17511,10390,0,2
13376,3359,1083,7134,1,5
3278,13257,16407,10205,0,2
17576,24250,2466,5678,0,2
5904,200,5476,778,1,6
21387,19376,10377,19315,0,2
23756,9356,19565,19225,0,1
11355,16049,5838,17202,0,0
4757,21431,20818,14694,0,3
3945,18832,13107,21949,0,3
23259,5742,12001,13950,0,1
19474,4471,13808,12371,0,2
14537,10261,13138,17590,0,1
22422,24057,3976,3150,1,5
2206,8127,20721,22397,0,1
22205,12319,14321,12390,0,2
10349,14611,22440,9374,0,1
18437,14919,11104,22898,0,1
18721,18813,9755,17806,0,1
8511,13696,19388,5337,1,1
7827,7525,898,17537,0,0
23472,2746,11207,22794,0,0
5764,13337,14062,7762,1,4
18100,7468,18430,20175,1,5
20436,3019,22014,24309,0,2
11156,23448,16761,2667,0,1
15291,5769,7480,4839,0,2
2962,4763,1473,1981,0,3
5970,20552,16590,9497,1,1
10961,9654,14831,10729,1,2
17316,5210,10504,15751,0,1
2543,23326,7591,16037,0,1
16612,9240,4458,6001,1,5
15337,22304,3071,572,1,5
16932,11343,14022,22636,1,6
6801,18163,9579,19483,0,1
2222,20268,24453,8060,1,6
12223,19010,11461,23489,0,0
5712,4032,20889,14284,1,2
17820,20386,2286,24213,0,2
11049,12730,9646,4657,0,2
20885,24081,7207,16058,0,2
5162,19598,14413,3483,0,2
10697,408,24520,24624,0,3
10936,948,17878,23929,0,3
10300,7852,5862,17628,0,1
13652,18232,20160,16934,1,1
3212,23061,20853,24497,0,2
16548,7539,20776,11854,0,1
5827,12960,8490,21959,0,1
8219,8258,21746,8016,0,3
12086,21691,6388,19491,0,1
14987,11008,2605,5921,0,2
17821,18726,24004,12760,0,1
9141,3669,11306,4592,0,1
5493,23810,18670,19129,0,2
8076,19646,17248,23692,1,1
19276,2297,3513,18536,0,1
8267,18220,21120,13825,1,2
16404,4911,23541,21236,0,2
20144,9452,4044,1663,0,1
11127,12854,15274,23394,0,1
17927,7110,20733,20831,0,1
858,12781,4684,24618,0,2
19763,10833,5199,23038,0,0
3099,1585,8152,1620,1,4
11856,1158,1314,4847,0,2
18346,14277,14943,664,0,1
9516,9788,8313,13174,1,1
23133,8321,15151,18610,0,1
